"ClassLables","Recall","Precision","Sensitivity","Specifity","F-measure","learner","Accuracy","Cohen's kappa","Area Under Curve","#Genes","#Clusters","Iteration"
"pos",1,1,1,1,1,"svm",1,1,1,104,3,2
"pos",1,1,1,1,1,"svm",1,1,1,105,4,3
"pos",1,1,1,1,1,"svm",1,1,1,106,5,4
"pos",1,1,1,1,1,"svm",1,1,1,109,6,5
"pos",1,1,1,1,1,"svm",1,1,1,110,7,6
"pos",1,1,1,1,1,"svm",1,1,1,111,8,7
"pos",1,1,1,1,1,"svm",1,1,1,112,9,8
"pos",1,1,1,1,1,"svm",1,1,1,113,10,9
"pos",0.75,0.5,0.75,0.5714285714285714,0.6,"svm",0.6363636363636364,0.29032258064516137,0.6607142857142857,48,1,0
"pos",0.75,0.5,0.75,0.5714285714285714,0.6,"svm",0.6363636363636364,0.29032258064516137,0.6607142857142857,51,2,1
"pos",1,0.5714285714285714,1,0.5714285714285714,0.7272727272727273,"svm",0.7272727272727273,0.49230769230769234,0.6428571428571429,55,3,2
"pos",0.75,0.5,0.75,0.5714285714285714,0.6,"svm",0.6363636363636364,0.29032258064516137,0.6071428571428572,58,4,3
"pos",1,0.5714285714285714,1,0.5714285714285714,0.7272727272727273,"svm",0.7272727272727273,0.49230769230769234,0.6785714285714286,61,5,4
"pos",0.75,0.5,0.75,0.5714285714285714,0.6,"svm",0.6363636363636364,0.29032258064516137,0.6785714285714286,69,6,5
"pos",1,0.5714285714285714,1,0.5714285714285714,0.7272727272727273,"svm",0.7272727272727273,0.49230769230769234,0.6785714285714286,75,7,6
"pos",1,0.5714285714285714,1,0.5714285714285714,0.7272727272727273,"svm",0.7272727272727273,0.49230769230769234,0.6785714285714286,76,8,7
"pos",1,0.5714285714285714,1,0.5714285714285714,0.7272727272727273,"svm",0.7272727272727273,0.49230769230769234,0.6785714285714286,78,9,8
"pos",1,0.5714285714285714,1,0.5714285714285714,0.7272727272727273,"svm",0.7272727272727273,0.49230769230769234,0.6785714285714286,78,9,9
"pos",1,1,1,1,1,"svm",1,1,1,8,1,0
"pos",1,1,1,1,1,"svm",1,1,1,11,2,1
"pos",1,1,1,1,1,"svm",1,1,1,12,3,2
"pos",1,1,1,1,1,"svm",1,1,1,13,4,3
"pos",1,1,1,1,1,"svm",1,1,1,14,5,4
"pos",1,1,1,1,1,"svm",1,1,1,15,6,5
"pos",1,1,1,1,1,"svm",1,1,1,15,6,6
"pos",1,1,1,1,1,"svm",1,1,1,15,6,7
"pos",1,1,1,1,1,"svm",1,1,1,15,6,8
"pos",1,1,1,1,1,"svm",1,1,1,15,6,9
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,0.9642857142857143,7,1,0
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,0.9642857142857143,8,2,1
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,0.9642857142857143,8,2,2
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,0.9642857142857143,8,2,3
